HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458038.83735,2017-10-12.3362671,be,2.27,16.089,13.621,0.022,13.664,0.285,V
2458039.83239,2017-10-13.3312505,be,1.42,16.166,13.672,0.022,13.032,0.265,V
2458039.83366,2017-10-13.3325180,be,1.45,16.130,13.635,0.022,13.493,0.273,V
2458040.82899,2017-10-14.3277935,be,1.83,16.139,13.620,0.021,13.682,0.272,V
2458040.83026,2017-10-14.3290651,be,1.76,16.127,13.621,0.022,13.657,0.275,V
2458040.83152,2017-10-14.3303256,be,1.85,16.123,13.668,0.023,13.085,0.275,V
2458041.88634,2017-10-15.3850937,bi,1.80,16.459,14.184,0.027,7.700,0.190,g
2458043.80388,2017-10-17.3025282,be,1.61,16.136,13.631,0.022,13.547,0.272,V
2458043.80515,2017-10-17.3037968,be,1.73,16.126,13.657,0.022,13.221,0.275,V
2458043.80642,2017-10-17.3050663,be,1.66,16.134,13.617,0.021,13.712,0.272,V
2458043.88391,2017-10-17.3825543,bi,1.59,16.504,14.252,0.027,7.233,0.182,g
2458043.88512,2017-10-17.3837748,bi,1.61,16.436,14.190,0.028,7.651,0.194,g
2458044.88085,2017-10-18.3794425,bi,1.63,16.625,14.198,0.023,7.598,0.163,g
2458044.88207,2017-10-18.3806599,bi,1.68,16.562,14.170,0.024,7.799,0.173,g
2458044.88330,2017-10-18.3818946,bi,1.60,16.516,14.220,0.026,7.451,0.180,g
2458045.87768,2017-10-19.3762194,bi,1.48,16.803,14.227,0.020,7.406,0.139,g
2458045.87890,2017-10-19.3774454,bi,1.45,16.771,14.228,0.021,7.389,0.143,g
2458045.88013,2017-10-19.3786758,bi,1.42,16.747,14.233,0.022,7.357,0.146,g
2458046.87830,2017-10-20.3767890,bi,1.56,16.828,14.257,0.020,7.199,0.135,g
2458046.87953,2017-10-20.3780167,bi,1.51,16.728,14.237,0.022,7.336,0.148,g
2458046.88075,2017-10-20.3792356,bi,1.55,16.688,14.270,0.024,7.117,0.154,g
2458047.87525,2017-10-21.3736942,bi,1.65,16.843,14.232,0.020,7.364,0.133,g
2458047.87648,2017-10-21.3749149,bi,1.73,16.842,14.189,0.019,7.661,0.134,g
2458047.87769,2017-10-21.3761342,bi,1.65,16.710,14.229,0.022,7.391,0.151,g
2458048.87221,2017-10-22.3705910,bi,1.56,16.607,14.233,0.025,7.355,0.166,g
2458048.87341,2017-10-22.3718050,bi,1.56,16.776,14.243,0.021,7.295,0.142,g
2458048.87464,2017-10-22.3730270,bi,1.48,16.690,14.222,0.022,7.437,0.154,g
2458052.87474,2017-10-26.3729340,bi,1.69,16.648,14.252,0.024,7.230,0.160,g
2458052.87596,2017-10-26.3741467,bi,1.71,16.575,14.171,0.024,7.791,0.171,g
2458052.87718,2017-10-26.3753730,bi,1.82,16.641,14.235,0.024,7.345,0.161,g
2458053.87172,2017-10-27.3698598,bi,1.71,16.861,14.233,0.019,7.363,0.131,g
2458053.87294,2017-10-27.3710804,bi,1.78,16.770,14.254,0.022,7.220,0.143,g
2458053.87416,2017-10-27.3723034,bi,1.77,16.664,14.240,0.023,7.315,0.157,g
2458054.87236,2017-10-28.3704675,bi,1.80,15.865,14.330,0.053,6.727,0.328,g
2458054.87359,2017-10-28.3716910,bi,1.85,15.878,14.302,0.051,6.908,0.324,g
2458054.87481,2017-10-28.3729172,bi,1.95,15.815,14.228,0.051,7.395,0.343,g
2458056.79355,2017-10-30.2915569,be,1.42,16.139,13.606,0.021,13.841,0.272,V
2458056.79482,2017-10-30.2928232,be,1.41,16.206,13.618,0.020,13.700,0.256,V
2458056.79608,2017-10-30.2940892,be,1.40,16.166,13.664,0.022,13.125,0.265,V
2458068.82732,2017-11-11.3248246,bi,1.56,16.949,14.210,0.017,7.520,0.121,g
2458068.82854,2017-11-11.3260440,bi,1.56,16.980,14.224,0.017,7.417,0.118,g
2458068.82977,2017-11-11.3272716,bi,1.55,16.965,14.240,0.018,7.315,0.119,g
2458070.85651,2017-11-13.3539388,bi,1.87,16.877,14.212,0.019,7.500,0.130,g
2458070.85773,2017-11-13.3551567,bi,1.83,16.894,14.213,0.018,7.499,0.128,g
2458070.85895,2017-11-13.3563711,bi,1.84,16.869,14.215,0.019,7.480,0.130,g
2458071.84988,2017-11-14.3472740,bi,1.52,16.954,14.194,0.017,7.628,0.121,g
2458071.85109,2017-11-14.3484844,bi,1.57,16.970,14.243,0.018,7.290,0.119,g
2458071.85231,2017-11-14.3497028,bi,1.55,16.987,14.237,0.017,7.336,0.117,g
2458074.80229,2017-11-17.2995788,be,1.54,16.119,13.654,0.023,13.253,0.275,V
2458074.80355,2017-11-17.3008383,be,1.59,16.152,13.674,0.022,13.011,0.267,V
2458074.80482,2017-11-17.3021038,be,1.61,16.177,13.638,0.021,13.444,0.261,V
2458074.84468,2017-11-17.3419663,bi,1.53,16.983,14.197,0.017,7.610,0.117,g
2458074.84589,2017-11-17.3431778,bi,1.57,16.969,14.226,0.017,7.402,0.119,g
2458074.84711,2017-11-17.3444031,bi,1.55,17.003,14.237,0.017,7.330,0.115,g
2458076.63965,2017-11-19.1368792,be,1.52,16.140,13.673,0.022,13.019,0.270,V
2458076.64092,2017-11-19.1381515,be,1.55,16.066,13.630,0.023,13.547,0.289,V
2458076.64219,2017-11-19.1394172,be,1.48,16.111,13.664,0.023,13.130,0.277,V
2458076.84415,2017-11-19.3413678,bi,1.51,16.993,14.234,0.017,7.352,0.116,g
2458079.63054,2017-11-22.1276745,be,1.42,16.104,13.671,0.023,13.036,0.279,V
2458079.63180,2017-11-22.1289439,be,1.41,16.098,13.626,0.022,13.598,0.281,V
2458079.63307,2017-11-22.1302085,be,1.48,16.124,13.623,0.022,13.638,0.274,V
2458079.84629,2017-11-22.3434195,bi,1.66,16.961,14.218,0.017,7.466,0.120,g
2458080.68867,2017-11-23.1857822,be,1.43,16.114,13.645,0.022,13.373,0.276,V
2458080.68994,2017-11-23.1870437,be,1.42,16.178,13.622,0.021,13.643,0.261,V
2458080.69120,2017-11-23.1883096,be,1.44,16.118,13.646,0.022,13.356,0.275,V
2458080.84330,2017-11-23.3404001,bi,1.53,17.004,14.220,0.017,7.447,0.115,g
2458080.84452,2017-11-23.3416239,bi,1.51,17.002,14.226,0.017,7.408,0.115,g
2458080.84574,2017-11-23.3428401,bi,1.53,16.984,14.225,0.017,7.412,0.117,g
2458081.84031,2017-11-24.3373885,bi,1.81,16.949,14.257,0.018,7.204,0.121,g
2458081.84153,2017-11-24.3385989,bi,1.94,16.954,14.201,0.017,7.581,0.121,g
2458081.84274,2017-11-24.3398177,bi,1.75,16.975,14.217,0.017,7.472,0.118,g
2458082.83733,2017-11-25.3343792,bi,1.71,17.004,14.221,0.017,7.441,0.115,g
2458082.83854,2017-11-25.3355895,bi,1.73,17.008,14.219,0.017,7.452,0.115,g
2458082.83976,2017-11-25.3368094,bi,1.69,16.989,14.227,0.017,7.395,0.117,g
2458083.61871,2017-11-26.1157423,be,1.41,15.998,13.608,0.024,13.830,0.307,V
2458083.61998,2017-11-26.1170144,be,1.47,16.048,13.622,0.023,13.645,0.294,V
2458083.62125,2017-11-26.1182800,be,1.45,16.068,13.647,0.023,13.336,0.288,V
2458083.83070,2017-11-26.3277206,bi,1.56,16.998,14.248,0.017,7.257,0.116,g
2458083.83191,2017-11-26.3289427,bi,1.59,17.030,14.244,0.017,7.281,0.113,g
2458083.83314,2017-11-26.3301673,bi,1.54,17.046,14.249,0.017,7.251,0.111,g
2458084.66139,2017-11-27.1583876,be,1.52,16.084,13.625,0.023,13.608,0.284,V
2458084.66265,2017-11-27.1596526,be,1.46,16.174,13.614,0.021,13.757,0.262,V
2458084.66392,2017-11-27.1609292,be,1.48,16.103,13.655,0.023,13.245,0.279,V
2458084.82773,2017-11-27.3247349,bi,1.44,17.025,14.226,0.017,7.406,0.113,g
2458084.82895,2017-11-27.3259511,bi,1.44,17.019,14.192,0.016,7.639,0.114,g
2458084.83017,2017-11-27.3271701,bi,1.41,17.036,14.238,0.017,7.330,0.112,g
2458085.62831,2017-11-28.1252922,be,1.40,15.957,13.603,0.025,13.882,0.319,V
2458085.62958,2017-11-28.1265596,be,1.44,15.958,13.596,0.025,13.985,0.319,V
2458085.63084,2017-11-28.1278240,be,1.48,16.019,13.638,0.024,13.453,0.302,V
2458085.82470,2017-11-28.3216726,bi,1.42,17.041,14.231,0.016,7.372,0.111,g
2458085.82592,2017-11-28.3228898,bi,1.37,17.009,14.214,0.017,7.486,0.115,g
2458085.82713,2017-11-28.3241023,bi,1.41,17.032,14.227,0.016,7.402,0.112,g
2458086.70041,2017-11-29.1973707,be,1.57,15.953,13.664,0.026,13.140,0.320,V
2458086.70168,2017-11-29.1986368,be,1.58,16.035,13.668,0.025,13.092,0.297,V
2458086.70294,2017-11-29.1999002,be,1.62,16.025,13.630,0.024,13.548,0.300,V
2458086.80335,2017-11-29.3003133,bq,1.86,14.251,13.975,0.170,9.329,1.450,g
2458086.80457,2017-11-29.3015290,bq,2.03,14.608,14.168,0.146,7.807,1.044,g
2458086.80579,2017-11-29.3027481,bq,1.67,14.610,14.097,0.137,8.336,1.043,g
2458087.59452,2017-11-30.0914533,bm,1.51,16.767,14.196,0.020,7.609,0.143,g
2458087.59574,2017-11-30.0926718,bm,1.57,16.762,14.222,0.021,7.436,0.144,g
2458087.59695,2017-11-30.0938907,bm,1.50,16.699,14.255,0.023,7.210,0.153,g
2458089.35389,2017-12-01.8507898,bm,2.29,15.148,14.252,0.096,7.230,0.635,g
2458089.35510,2017-12-01.8520006,bm,2.21,14.638,14.431,0.181,6.135,1.014,g
2458089.35632,2017-12-01.8532170,bm,2.17,15.114,14.198,0.094,7.599,0.655,g
2458090.34697,2017-12-02.8438504,bm,1.73,16.166,14.171,0.035,7.791,0.249,g
2458090.34818,2017-12-02.8450606,bm,1.67,16.170,14.235,0.037,7.343,0.248,g
2458090.34963,2017-12-02.8465067,bm,1.64,16.091,14.263,0.041,7.155,0.266,g
2458090.78636,2017-12-03.2832278,be,1.77,15.551,13.676,0.039,12.984,0.464,V
2458090.78763,2017-12-03.2845060,be,1.76,15.618,13.621,0.035,13.669,0.436,V
2458090.78889,2017-12-03.2857618,be,1.80,15.693,13.672,0.034,13.027,0.406,V
2458091.38885,2017-12-03.8857116,bm,1.73,16.177,14.324,0.040,6.767,0.246,g
2458091.39007,2017-12-03.8869256,bm,1.70,15.959,14.278,0.047,7.065,0.301,g
2458091.39127,2017-12-03.8881328,bm,1.77,16.023,14.251,0.043,7.235,0.284,g
2458091.58293,2017-12-04.0797844,bi,1.68,16.048,14.219,0.041,7.453,0.277,g
2458091.58415,2017-12-04.0810052,bi,1.56,16.031,14.179,0.040,7.736,0.281,g
2458091.58536,2017-12-04.0822149,bi,1.59,16.092,14.185,0.038,7.695,0.266,g
2458091.79172,2017-12-04.2885729,bq,1.81,15.424,14.373,0.083,6.468,0.492,g
2458091.79293,2017-12-04.2897864,bq,1.88,15.708,14.221,0.056,7.444,0.379,g
2458091.79415,2017-12-04.2910070,bq,1.70,15.548,14.119,0.059,8.176,0.439,g
2458092.40511,2017-12-04.9019570,bm,2.06,16.329,14.204,0.031,7.562,0.215,g
2458092.40668,2017-12-04.9035228,bm,2.06,16.164,14.161,0.035,7.863,0.250,g
2458092.40791,2017-12-04.9047570,bm,2.00,16.196,14.214,0.035,7.493,0.243,g
2458092.57972,2017-12-05.0765614,bi,1.51,16.406,14.254,0.030,7.224,0.199,g
2458092.58094,2017-12-05.0777802,bi,1.42,16.392,14.194,0.029,7.630,0.202,g
2458092.58215,2017-12-05.0789950,bi,1.49,16.376,14.145,0.028,7.981,0.205,g
2458092.66258,2017-12-05.1594193,be,1.51,15.667,13.689,0.035,12.841,0.416,V
2458092.66385,2017-12-05.1606887,be,1.54,15.719,13.671,0.033,13.040,0.397,V
2458092.66511,2017-12-05.1619498,be,1.55,15.737,13.682,0.033,12.917,0.391,V
2458094.62134,2017-12-07.1181557,be,1.40,16.116,13.673,0.023,13.026,0.276,V
2458094.62264,2017-12-07.11945,be,1.43,16.084,13.657,0.023,13.208,0.284,V
2458094.62391,2017-12-07.1207165,be,1.41,16.116,13.653,0.023,13.266,0.276,V
2458096.52823,2017-12-09.0250106,bm,1.93,16.670,14.227,0.023,7.399,0.157,g
2458096.52944,2017-12-09.0262189,bm,1.73,16.741,14.224,0.021,7.418,0.147,g
2458096.53064,2017-12-09.0274248,bm,1.73,16.767,14.226,0.021,7.405,0.143,g
2458097.63451,2017-12-10.1312798,be,1.44,16.131,13.650,0.022,13.298,0.273,V
2458097.63578,2017-12-10.1325456,be,1.45,16.106,13.651,0.023,13.296,0.278,V
2458097.63704,2017-12-10.1338070,be,1.40,16.178,13.636,0.021,13.479,0.261,V
2458100.56837,2017-12-13.0651092,bm,1.50,16.907,14.206,0.018,7.548,0.126,g
2458100.76678,2017-12-13.2635146,bq,1.58,15.210,14.306,0.095,6.879,0.601,g
2458100.76799,2017-12-13.2647244,bq,1.82,15.554,14.183,0.062,7.709,0.437,g
2458100.76920,2017-12-13.2659289,bq,1.57,15.729,14.077,0.048,8.493,0.372,g
2458101.60979,2017-12-14.1065188,be,1.50,16.165,13.611,0.021,13.790,0.264,V
2458101.61105,2017-12-14.1077771,be,1.52,16.169,13.636,0.021,13.468,0.263,V
2458101.61232,2017-12-14.1090493,be,1.53,16.144,13.612,0.021,13.773,0.269,V
2458101.76723,2017-12-14.2639559,bq,1.53,16.793,14.223,0.020,7.429,0.140,g
2458101.76844,2017-12-14.2651675,bq,1.59,16.756,14.211,0.021,7.504,0.145,g
2458101.76965,2017-12-14.2663778,bq,1.57,16.822,14.247,0.020,7.271,0.136,g
2458102.55478,2017-12-15.0514983,bm,1.54,16.947,14.212,0.018,7.501,0.122,g
2458102.55599,2017-12-15.0527153,bm,1.51,16.958,14.232,0.018,7.369,0.121,g
2458102.55721,2017-12-15.0539341,bm,1.50,16.943,14.228,0.018,7.394,0.122,g
2458103.52864,2017-12-16.0253563,bm,1.47,16.924,14.224,0.018,7.422,0.124,g
2458103.52985,2017-12-16.0265611,bm,1.54,16.921,14.210,0.018,7.514,0.125,g
2458103.53105,2017-12-16.0277655,bm,1.54,16.954,14.220,0.018,7.448,0.121,g
2458103.69980,2017-12-16.1965193,be,1.47,16.114,13.647,0.022,13.346,0.276,V
2458103.70109,2017-12-16.1978053,be,1.48,16.174,13.656,0.021,13.221,0.261,V
2458103.70236,2017-12-16.1990731,be,1.49,16.150,13.657,0.022,13.215,0.267,V
2458103.76388,2017-12-16.2605920,bq,1.60,16.812,14.254,0.021,7.218,0.138,g
2458103.76509,2017-12-16.2617994,bq,1.59,16.808,14.240,0.020,7.311,0.138,g
2458103.76631,2017-12-16.2630216,bq,1.65,16.802,14.229,0.020,7.386,0.139,g
2458104.76295,2017-12-17.2596601,bq,1.69,15.320,14.445,0.099,6.055,0.544,g
2458105.74334,2017-12-18.2400413,be,1.43,15.793,13.604,0.029,13.878,0.371,V
2458105.74460,2017-12-18.2413096,be,1.42,15.682,13.632,0.033,13.527,0.411,V
2458105.74587,2017-12-18.2425758,be,1.46,15.556,13.644,0.037,13.378,0.464,V
2458105.75744,2017-12-18.2541516,bq,1.53,16.791,14.208,0.020,7.529,0.140,g
2458105.75866,2017-12-18.2553710,bq,1.58,16.822,14.241,0.020,7.303,0.136,g
2458107.51747,2017-12-20.0141706,bm,1.66,16.920,14.229,0.018,7.388,0.125,g
2458107.51869,2017-12-20.0153847,bm,1.71,16.949,14.264,0.018,7.154,0.121,g
2458107.51989,2017-12-20.0165930,bm,1.64,16.942,14.211,0.018,7.505,0.122,g
2458108.79563,2017-12-21.2923270,be,1.79,16.119,13.610,0.022,13.799,0.276,V
2458108.79713,2017-12-21.2938332,be,1.72,16.102,13.616,0.022,13.716,0.280,V
2458108.79871,2017-12-21.2954093,be,1.74,16.169,13.624,0.021,13.624,0.262,V
2458110.73729,2017-12-23.2339954,bq,1.56,16.814,14.218,0.020,7.463,0.137,g
2458110.73851,2017-12-23.2352126,bq,1.62,16.803,14.238,0.020,7.326,0.139,g
2458110.73973,2017-12-23.2364319,bq,1.56,16.770,14.226,0.021,7.413,0.144,g
2458111.51661,2017-12-24.0133071,bm,1.57,16.901,14.183,0.018,7.705,0.127,g
2458111.51784,2017-12-24.0145408,bm,1.50,16.891,14.186,0.018,7.683,0.128,g
2458111.51904,2017-12-24.0157454,bm,1.52,16.927,14.248,0.018,7.259,0.124,g
2458111.73759,2017-12-24.2342853,bq,1.67,13.571,>13.571,99.990,7.484,2.713,g
2458111.73880,2017-12-24.2355023,bq,1.59,13.767,13.686,0.203,12.184,2.263,g
2458112.50196,2017-12-24.9986659,bm,1.60,16.889,14.206,0.018,7.550,0.128,g
2458112.50317,2017-12-24.9998699,bm,1.77,16.877,14.197,0.018,7.608,0.130,g
2458112.50438,2017-12-25.0010840,bm,1.71,16.899,14.192,0.018,7.639,0.127,g
2458112.73181,2017-12-25.2285170,bq,1.67,16.660,14.243,0.024,7.295,0.158,g
2458112.73303,2017-12-25.2297296,bq,1.70,16.664,14.220,0.023,7.444,0.158,g
2458112.73424,2017-12-25.2309451,bq,1.79,16.658,14.228,0.023,7.390,0.159,g
2458113.73145,2017-12-26.2281631,bq,1.56,16.630,14.187,0.023,7.682,0.163,g
2458113.73267,2017-12-26.2293798,bq,1.58,16.775,14.232,0.021,7.370,0.143,g
2458113.73388,2017-12-26.2305903,bq,1.54,16.663,14.238,0.023,7.327,0.158,g
2458114.49779,2017-12-26.9945108,bm,1.49,99.990,99.990,99.990,99.990,99.990,g
2458114.49900,2017-12-26.9957150,bm,1.61,16.939,14.225,0.018,7.412,0.123,g
2458114.50021,2017-12-26.9969203,bm,1.57,16.956,14.216,0.017,7.474,0.121,g
2458114.72658,2017-12-27.2232907,bq,1.59,13.818,>13.818,99.990,5.796,2.162,g
2458115.42512,2017-12-27.9218348,bm,1.57,16.809,14.203,0.020,7.566,0.138,g
2458115.42633,2017-12-27.9230490,bm,1.56,16.785,14.209,0.020,7.520,0.141,g
2458115.42755,2017-12-27.9242693,bm,1.53,16.781,14.255,0.021,7.206,0.142,g
2458115.72404,2017-12-28.2207627,bq,1.89,99.990,99.990,99.990,99.990,99.990,g
2458115.72526,2017-12-28.2219796,bq,1.44,99.990,99.990,99.990,99.990,99.990,g
2458115.72648,2017-12-28.2231957,bq,1.71,99.990,99.990,99.990,99.990,99.990,g
2458116.72312,2017-12-29.2198523,bq,1.58,16.198,14.213,0.035,7.495,0.242,g
2458116.72435,2017-12-29.2210776,bq,1.55,16.377,14.270,0.031,7.110,0.205,g
2458116.72557,2017-12-29.2222988,bq,1.61,16.240,14.235,0.034,7.348,0.232,g
2458117.81756,2017-12-30.3142967,be,1.49,16.045,13.635,0.024,13.488,0.294,V
2458117.81904,2017-12-30.3157728,be,1.43,16.137,13.672,0.023,13.030,0.270,V
2458117.82051,2017-12-30.3172486,be,1.45,16.090,13.617,0.022,13.703,0.283,V
2458118.72981,2017-12-31.2265550,bq,1.75,16.057,14.216,0.040,7.475,0.275,g
2458118.73102,2017-12-31.2277646,bq,1.70,16.045,14.248,0.042,7.259,0.278,g
2458118.73224,2017-12-31.2289892,bq,1.68,16.080,14.269,0.041,7.113,0.269,g
2458121.76707,2018-01-03.2638471,bq,1.79,15.821,14.251,0.052,7.241,0.341,g
2458121.76829,2018-01-03.2650638,bq,1.86,15.859,14.338,0.054,6.685,0.329,g
2458121.76950,2018-01-03.2662809,bq,1.83,15.815,14.149,0.047,7.951,0.343,g
2458123.48411,2018-01-04.9809134,bm,1.60,16.506,14.226,0.027,7.406,0.182,g
2458123.48532,2018-01-04.9821278,bm,1.60,16.519,14.187,0.026,7.672,0.180,g
2458123.48655,2018-01-04.9833518,bm,1.69,16.474,14.222,0.027,7.432,0.188,g
2458124.52959,2018-01-06.0264114,bm,2.08,16.465,14.178,0.027,7.740,0.189,g
2458124.53081,2018-01-06.0276258,bm,2.05,16.500,14.166,0.025,7.832,0.183,g
2458124.53202,2018-01-06.0288390,bm,2.09,16.479,14.185,0.026,7.688,0.187,g
2458124.68536,2018-01-06.1821849,be,1.47,16.067,13.653,0.024,13.260,0.289,V
2458124.68663,2018-01-06.1834486,be,1.46,16.050,13.658,0.024,13.204,0.293,V
2458124.68789,2018-01-06.1847145,be,1.46,16.087,13.639,0.023,13.439,0.283,V
2458125.54555,2018-01-07.0423917,bm,2.05,16.618,14.154,0.023,7.919,0.165,g
2458125.54676,2018-01-07.0435980,bm,2.08,16.512,14.253,0.027,7.221,0.181,g
2458125.66017,2018-01-07.1570094,bi,1.43,16.997,14.224,0.017,7.422,0.116,g
2458125.66140,2018-01-07.1582331,bi,1.33,16.943,14.229,0.018,7.388,0.122,g
2458125.66262,2018-01-07.1594516,bi,1.40,16.963,14.207,0.017,7.534,0.120,g
2458125.71250,2018-01-07.2093365,be,1.41,16.067,13.645,0.023,13.366,0.288,V
2458125.71377,2018-01-07.2106105,be,1.42,16.065,13.613,0.023,13.752,0.289,V
2458125.83428,2018-01-07.3311195,bq,1.50,15.172,14.261,0.095,7.168,0.621,g
2458125.83552,2018-01-07.3323606,bq,1.63,14.943,14.208,0.112,7.530,0.775,g
2458125.83674,2018-01-07.3335770,bq,1.59,15.179,14.020,0.076,8.954,0.624,g
2458127.62702,2018-01-09.1238914,be,1.43,16.150,13.643,0.022,13.391,0.267,V
2458127.62830,2018-01-09.1251706,be,1.44,16.131,13.621,0.022,13.665,0.272,V
2458127.62956,2018-01-09.1264342,be,1.42,16.197,13.674,0.021,13.021,0.256,V
2458127.66754,2018-01-09.1644112,bi,1.48,16.990,14.249,0.017,7.252,0.117,g
2458127.66876,2018-01-09.1656336,bi,1.47,17.006,14.213,0.017,7.497,0.115,g
2458127.66998,2018-01-09.1668570,bi,1.52,16.942,14.212,0.018,7.501,0.122,g
2458128.66372,2018-01-10.1606099,bi,1.42,16.957,14.199,0.017,7.595,0.120,g
2458128.66493,2018-01-10.1618274,bi,1.41,16.953,14.231,0.018,7.374,0.121,g
2458128.66615,2018-01-10.1630423,bi,1.46,16.966,14.231,0.018,7.372,0.119,g
2458128.68877,2018-01-10.1856623,be,1.43,16.117,13.608,0.022,13.827,0.276,V
2458128.69004,2018-01-10.1869361,be,1.41,16.184,13.673,0.022,13.025,0.259,V
2458128.69132,2018-01-10.1882106,be,1.43,16.100,13.627,0.022,13.596,0.280,V
2458129.64178,2018-01-11.1386954,bi,1.45,16.951,14.254,0.018,7.218,0.121,g
2458129.64301,2018-01-11.1399171,bi,1.42,16.938,14.215,0.018,7.488,0.122,g
2458129.64422,2018-01-11.1411317,bi,1.42,16.979,14.235,0.017,7.340,0.118,g
2458132.66300,2018-01-14.1599788,bi,1.74,16.860,14.236,0.019,7.337,0.132,g
2458132.66422,2018-01-14.1611935,bi,1.79,16.884,14.225,0.019,7.410,0.129,g
2458132.66545,2018-01-14.1624226,bi,1.71,16.814,14.207,0.020,7.537,0.137,g
2458133.65945,2018-01-15.1564552,bi,1.79,16.967,14.215,0.017,7.479,0.119,g
2458133.66067,2018-01-15.1576737,bi,1.75,16.956,14.227,0.018,7.399,0.120,g
2458133.66190,2018-01-15.1589060,bi,1.82,16.975,14.231,0.017,7.371,0.118,g
2458134.65552,2018-01-16.1525414,bi,1.42,17.017,14.226,0.017,7.409,0.114,g
2458134.65673,2018-01-16.1537598,bi,1.39,17.038,14.244,0.017,7.283,0.112,g
2458134.65795,2018-01-16.1549785,bi,1.42,16.970,14.238,0.018,7.326,0.119,g
2458135.58710,2018-01-17.0841524,be,1.41,16.160,13.661,0.022,13.161,0.265,V
2458135.58837,2018-01-17.0854188,be,1.41,16.161,13.651,0.022,13.294,0.265,V
2458135.58964,2018-01-17.0866881,be,1.44,16.134,13.632,0.022,13.524,0.271,V
2458135.65833,2018-01-17.1553805,bi,1.43,17.018,14.215,0.016,7.486,0.114,g
2458135.65955,2018-01-17.1565956,bi,1.40,16.995,14.227,0.017,7.396,0.116,g
2458135.66077,2018-01-17.1578153,bi,1.43,17.003,14.227,0.017,7.403,0.116,g
2458136.65295,2018-01-18.1500267,bi,1.44,16.995,14.202,0.017,7.568,0.116,g
2458136.65417,2018-01-18.1512513,bi,1.42,17.008,14.193,0.016,7.633,0.115,g
2458136.65539,2018-01-18.1524680,bi,1.38,16.998,14.205,0.017,7.556,0.116,g
2458137.65766,2018-01-19.1547579,bi,1.38,16.983,14.198,0.017,7.598,0.118,g
2458137.65887,2018-01-19.1559743,bi,1.43,16.996,14.195,0.016,7.622,0.116,g
2458137.66009,2018-01-19.1571917,bi,1.37,17.015,14.228,0.017,7.388,0.114,g
2458138.65368,2018-01-20.1508171,bi,1.45,16.990,14.193,0.017,7.636,0.117,g
2458138.65490,2018-01-20.1520347,bi,1.44,16.983,14.205,0.017,7.550,0.118,g
2458138.65612,2018-01-20.1532552,bi,1.48,16.965,14.197,0.017,7.610,0.120,g
2458139.57436,2018-01-21.0715211,be,1.44,16.158,13.665,0.022,13.126,0.265,V
2458139.57562,2018-01-21.0727853,be,1.42,16.146,13.640,0.022,13.416,0.268,V
2458139.57690,2018-01-21.0740593,be,1.41,16.168,13.618,0.021,13.705,0.263,V
2458139.66801,2018-01-21.1651866,bi,1.45,16.985,14.218,0.017,7.466,0.117,g
2458139.66924,2018-01-21.1664056,bi,1.41,16.975,14.185,0.017,7.691,0.118,g
2458139.67047,2018-01-21.1676428,bi,1.41,17.001,14.207,0.017,7.538,0.116,g
2458140.67186,2018-01-22.1690618,bi,1.41,16.962,14.203,0.017,7.566,0.120,g
2458140.67309,2018-01-22.1702815,bi,1.40,16.997,14.204,0.017,7.562,0.116,g
2458140.67430,2018-01-22.1714978,bi,1.47,17.018,14.227,0.017,7.403,0.114,g
2458141.54682,2018-01-23.0440511,be,1.47,16.096,13.645,0.023,13.370,0.281,V
2458141.54809,2018-01-23.0453150,be,1.50,16.110,13.637,0.022,13.455,0.277,V
2458141.54936,2018-01-23.0465785,be,1.47,16.112,13.642,0.022,13.389,0.277,V
2458141.64760,2018-01-23.1448201,bq,1.53,16.769,14.214,0.021,7.489,0.143,g
2458141.64881,2018-01-23.1460378,bq,1.49,16.733,14.211,0.021,7.512,0.148,g
2458141.65004,2018-01-23.1472618,bq,1.53,16.746,14.260,0.022,7.177,0.146,g
2458141.67533,2018-01-23.1725521,bi,1.42,16.984,14.215,0.017,7.482,0.117,g
2458141.67654,2018-01-23.1737615,bi,1.38,16.992,14.214,0.017,7.490,0.117,g
2458141.67776,2018-01-23.1749812,bi,1.39,16.976,14.200,0.017,7.580,0.118,g
2458142.58148,2018-01-24.0787362,be,1.44,16.090,13.652,0.023,13.273,0.282,V
2458142.58275,2018-01-24.0800050,be,1.47,16.037,13.614,0.023,13.748,0.297,V
2458142.58403,2018-01-24.0812806,be,1.44,16.018,13.607,0.024,13.842,0.302,V
2458142.64143,2018-01-24.1386881,bq,1.57,16.644,14.268,0.024,7.129,0.161,g
2458142.64265,2018-01-24.1399056,bq,1.55,16.617,14.217,0.024,7.468,0.164,g
2458142.64387,2018-01-24.1411304,bq,1.52,16.598,14.204,0.024,7.554,0.168,g
2458143.57321,2018-01-25.0705019,be,1.45,16.018,13.643,0.024,13.380,0.301,V
